ucid,oem,model,vid,ic,sid,dvn,pu,pn,km,myear,city,loc,ceid,regplace,owner,cc,bt,insurance,utype,active,did,ip,inp,ft,transmission,reason,p_numeric,pi,vlink,views,ud,it,webp_image,ftc
2932138,Renault,Renault Triber,Renault Triber RXT,11,3833B87042D0490D21C388B099264E56,Renault Triber RXT,6.55 Lakh,6.39-8.96 Lakh,"9,000",2019,Mumbai,Matunga West,0,Mumbai (reg),1,999,MUV,Comprehensive,Dealer,0,183885,0,0,Petrol,Manual,,655000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144710_1609334829.jpg,/used-car-details/used-Renault-Triber-RXT-cars-Mumbai_3833B87042D0490D21C388B099264E56.htm,563,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144710_1609334829.webp,0
2930400,Honda,Honda Jazz 2018-2020,Honda Jazz 2018-2020 1.2 V i VTEC,8,CA87BC271B008FD064EDF626851BD52E,Honda Jazz 1.2 V i VTEC,6.25 Lakh,8.94-11.48 Lakh,"4,740",2018,Mumbai,Prabhadevi,0,Mumbai (reg),1,1199,Hatchback,Comprehensive,Dealer,0,208278,0,0,Petrol,Manual,,625000,https://images10.gaadicdn.com/usedcar_image/320x240/replace_img_5feaff7fc9b15_1609236351.png,/used-car-details/used-Honda-Jazz-2018-2020-1.2-V-i-VTEC-cars-Mumbai_CA87BC271B008FD064EDF626851BD52E.htm,294,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/replace_img_5feaff7fc9b15_1609236351.webp,0
2823928,Maruti,Maruti Swift Dzire 2014-2017,Maruti Swift Dzire 2014-2017 VXI AT Optional,14,725CBD236F31C924C76A08B5B195A84C,Maruti Swift Dzire VXI AT Optional,6.5 Lakh,6.88-10.20 Lakh,"29,000",2018,Mumbai,Andheri East,0,vasai (reg),1,1197,Sedans,Comprehensive,Dealer,0,184786,0,82,Petrol,Automatic,Not Informed,650000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20200930_wa0062_1251601465129_1601466903.jpg,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-VXI-AT-Optional-cars-Mumbai_725CBD236F31C924C76A08B5B195A84C.htm,1986,Dec 29,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20200930_wa0062_1251601465129_1601466903.webp,0
2938846,Maruti,Maruti Baleno,Maruti Baleno 1.2 Zeta,20,79091B5D812B3BA1A3D4BB44802D761E,Maruti Baleno Zeta 1.2,5.95 Lakh,6.95-10.78 Lakh,"22,476",2017,Mumbai,Andheri East,0,Mumbai (reg),1,1197,Hatchback,Comprehensive,Dealer,0,210791,0,0,Petrol,Manual,,595000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2149215_1609871541.jpg,/used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Mumbai_79091B5D812B3BA1A3D4BB44802D761E.htm,60,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2149215_1609871541.webp,0
2936385,Maruti,Maruti Swift Dzire 2014-2017,Maruti Swift Dzire 2014-2017 ZXI,11,DB0E78A81947F785BC3313FB0FE55C44,Maruti Swift Dzire ZXI,6.5 Lakh,6.88-10.20 Lakh,"21,000",2017,Mumbai,Bazargate,0,Mumbai (reg),1,1197,Sedans,Comprehensive,Dealer,0,186909,0,0,Petrol,Manual,,650000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2147632_1609674590.jpg,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-ZXI-cars-Mumbai_DB0E78A81947F785BC3313FB0FE55C44.htm,75,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2147632_1609674590.webp,0
2924193,Maruti,Maruti Ertiga 2012-2015,Maruti Ertiga 2012-2015 ZDI,13,A380CA6D81B1C9E1A5C9FEB8826C884A,Maruti Ertiga ZDI,5.95 Lakh,,"51,000",2013,Mumbai,Andheri East,0,Pimpri chinchwad (reg),1,1248,MUV,Comprehensive,Dealer,0,186207,0,0,Diesel,Manual,,595000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_img_20210104_wa0031_2139502_1609740651.jpg,/used-car-details/used-Maruti-Ertiga-2012-2015-ZDI-cars-Mumbai_A380CA6D81B1C9E1A5C9FEB8826C884A.htm,453,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_img_20210104_wa0031_2139502_1609740651.webp,0
2938895,Hyundai,Hyundai i20 Active,Hyundai i20 Active 1.2,11,FC707589D063DD028BDEAA51F714EE22,Hyundai i20 Active 1.2,5.95 Lakh,,"27,000",2017,Mumbai,Mira Road West,0,vasai (reg),1,1197,Hatchback,Comprehensive,Dealer,0,187937,0,0,Petrol,Manual,,595000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2021_01_05at12_42001609837721_1609837764.jpeg,/used-car-details/used-Hyundai-i20-Active-1.2-cars-Mumbai_FC707589D063DD028BDEAA51F714EE22.htm,122,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/usedcar_whatsappimage2021_01_05at12_42001609837721_1609837764.webp,0
2934633,Honda,Honda Mobilio,Honda Mobilio S i-DTEC,16,ED213F60219BDAE4397AB82CBCAA2D5B,Honda Mobilio S i DTEC,4.9 Lakh,,"40,000",2015,Mumbai,Powai,0,Mumbai (reg),1,1498,MUV,Comprehensive,Dealer,0,214952,0,0,Diesel,Manual,,490000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146529_1609570559.jpg,/used-car-details/used-Honda-Mobilio-S-i-DTEC-cars-Mumbai_ED213F60219BDAE4397AB82CBCAA2D5B.htm,321,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146529_1609570559.webp,0
2867737,Maruti,Maruti Swift,Maruti Swift VXI Optional,14,9ED0A05E09732E3A8065A545AF0F3943,Maruti Swift VXI Optional,5 Lakh,6.08-9.30 Lakh,"14,000",2017,Mumbai,Borivali West,0,Thane (reg),1,1197,Hatchback,Comprehensive,Dealer,0,161766,0,59,Petrol,Manual,Not Informed,500000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_dscn0285_2104414_1605101557.JPG,/used-car-details/used-Maruti-Swift-VXI-Optional-cars-Mumbai_9ED0A05E09732E3A8065A545AF0F3943.htm,1550,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_dscn0285_2104414_1605101557.webp,0
2937395,Maruti,Maruti Swift Dzire 2008,Maruti Swift Dzire 2008 VDi,10,8B60BC585545EA2BB42DE8763C0CFCD7,Maruti Swift Dzire VDi,5.8 Lakh,,"47,000",2015,Mumbai,Borivali West,0,Mumbai (reg),1,1248,Sedans,Comprehensive,Dealer,0,185381,0,0,Diesel,Manual,Not Informed,580000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148328_1609757082.jpg,/used-car-details/used-Maruti-Swift-Dzire-2008-VDi-cars-Mumbai_8B60BC585545EA2BB42DE8763C0CFCD7.htm,192,Jan 05,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148328_1609757082.webp,0
2932138,Renault,Renault Triber,Renault Triber RXT,11,3833B87042D0490D21C388B099264E56,Renault Triber RXT,6.55 Lakh,6.39-8.96 Lakh,"9,000",2019,Mumbai,Matunga West,0,Mumbai (reg),1,999,MUV,Comprehensive,Dealer,0,183885,0,0,Petrol,Manual,,655000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144710_1609334829.jpg,/used-car-details/used-Renault-Triber-RXT-cars-Mumbai_3833B87042D0490D21C388B099264E56.htm,563,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144710_1609334829.webp,0
2935412,Chevrolet,Chevrolet Aveo,Chevrolet Aveo 1.6 LT,15,7DD824531506BEECBAA360A8F7CDD513,Chevrolet Aveo 1.6 LT,1.45 Lakh,,"32,000",2006,Mumbai,Andheri,0,Thane (reg),1,1598,Sedans,Comprehensive,Dealer,0,199886,0,0,Petrol,Manual,,145000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2147187_1609597448.jpg,/used-car-details/used-Chevrolet-Aveo-1.6-LT-cars-Mumbai_7DD824531506BEECBAA360A8F7CDD513.htm,436,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2147187_1609597448.webp,0
2701363,Chevrolet,Chevrolet Beat 2010-2013,Chevrolet Beat 2010-2013 Diesel LT Option,8,3C523347606D7B2C0AA9BA14491B0770,Chevrolet Beat Diesel LT Option,1.21 Lakh,,"34,600",2011,Mumbai,Mira Road West,0,Mumbai (reg),2,936,Hatchback,No Insurance,Dealer,0,216067,0,389,Diesel,Manual,Not Informed,121000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_535_203591592028536_1592028563.PNG,/used-car-details/used-Chevrolet-Beat-2010-2013-Diesel-LT-Option-cars-Mumbai_3C523347606D7B2C0AA9BA14491B0770.htm,9880,Nov 16,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_535_203591592028536_1592028563.webp,0
2933746,Maruti,Maruti Alto 2000-2005,Maruti Alto 2000-2005 LXI,16,D19ECF1A598B3E5486408AAA41069C90,Maruti Alto LXI,1.55 Lakh,,"49,100",2011,Mumbai,Andheri West,0,Mumbai (reg),1,796,Hatchback,No Insurance,Dealer,0,198802,0,0,Petrol,Manual,Not Informed,155000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145997_1609490720.jpg,/used-car-details/used-Maruti-Alto-2000-2005-LXI-cars-Mumbai_D19ECF1A598B3E5486408AAA41069C90.htm,227,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2145997_1609490720.webp,0
2893144,Hyundai,Hyundai Santro Xing,Hyundai Santro Xing GLS,14,E004C3A37188B736E92FDC586D80B83E,Hyundai Santro Xing GLS,1.49 Lakh,,"45,000",2010,Mumbai,Andheri West,0,Mumbai (reg),1,1086,Hatchback,Comprehensive,Dealer,0,193472,0,0,Petrol,Manual,,149000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2118637_1606725874.jpg,/used-car-details/used-Hyundai-Santro-Xing-GLS-cars-Mumbai_E004C3A37188B736E92FDC586D80B83E.htm,1523,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2118637_1606725874.webp,0
2937389,Fiat,Fiat Linea 2007-2013,Fiat Linea 2007-2013 Emotion Pack,9,6A1A52D38B3D085BFFD22F4C51EB6778,Fiat Linea Emotion Pack,1.3 Lakh,,"55,000",2009,Mumbai,Borivali,0,Mumbai (reg),2,1368,Sedans,Comprehensive,Dealer,0,215014,0,0,Petrol,Manual,,130000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148293_1609756375.jpg,/used-car-details/used-Fiat-Linea-2007-2013-Emotion-Pack-cars-Mumbai_6A1A52D38B3D085BFFD22F4C51EB6778.htm,215,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148293_1609756375.webp,0
2926088,Maruti,Maruti Alto 2000-2005,Maruti Alto 2000-2005 LXI,8,04A3EABACD506584C79FD39ADC6FF8A4,Maruti Alto LXI,1.46 Lakh,,"69,000",2011,Mumbai,Parel,0,Mumbai (reg),1,796,Hatchback,Comprehensive,Dealer,0,202258,0,0,Petrol,Manual,,146000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2140805_1608904131.jpg,/used-car-details/used-Maruti-Alto-2000-2005-LXI-cars-Mumbai_04A3EABACD506584C79FD39ADC6FF8A4.htm,454,Dec 25,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2140805_1608904131.webp,0
2940438,Maruti,Maruti Alto K10 2010-2014,Maruti Alto K10 2010-2014 LXI,9,F594FD75E131148D31202892142FCDB7,Maruti Alto K10 LXI,1.75 Lakh,,"42,000",2012,Mumbai,Khar (w),0,Thane (reg),2,998,Hatchback,No Insurance,Dealer,0,221994,0,7,Petrol,Manual,Not Informed,175000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150469_1609933418.jpg,/used-car-details/used-Maruti-Alto-K10-2010-2014-LXI-cars-Mumbai_F594FD75E131148D31202892142FCDB7.htm,75,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150469_1609933418.webp,0
2920735,Maruti,Maruti Alto 2005-2010,Maruti Alto 2005-2010 LXi BSIII,8,072AD6266F37A49D033ADF69FD65E005,Maruti Alto LXi BSIII,1.45 Lakh,,"25,000",2010,Mumbai,Mazgaon,0,Mumbai (reg),1,796,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,145000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2136993_1608552420.jpg,/used-car-details/used-Maruti-Alto-2005-2010-LXi-BSIII-cars-Mumbai_072AD6266F37A49D033ADF69FD65E005.htm,663,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2136993_1608552420.webp,0
2932138,Renault,Renault Triber,Renault Triber RXT,11,3833B87042D0490D21C388B099264E56,Renault Triber RXT,6.55 Lakh,6.39-8.96 Lakh,"9,000",2019,Mumbai,Matunga West,0,Mumbai (reg),1,999,MUV,Comprehensive,Dealer,0,183885,0,0,Petrol,Manual,,655000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2144710_1609334829.jpg,/used-car-details/used-Renault-Triber-RXT-cars-Mumbai_3833B87042D0490D21C388B099264E56.htm,563,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2144710_1609334829.webp,0
2934798,Hyundai,Hyundai EON,Hyundai EON Sportz,11,2A3EA3402547DAC7B1958B30662C05B5,Hyundai EON Sportz,3.42 Lakh,,"8,561",2018,Mumbai,Matunga West,0,kalyan (reg),1,814,Hatchback,Third Party,Dealer,0,187024,0,0,Petrol,Manual,,342000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146667_1609574303.jpg,/used-car-details/used-Hyundai-EON-Sportz-cars-Mumbai_2A3EA3402547DAC7B1958B30662C05B5.htm,417,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146667_1609574303.webp,0
2926892,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 V MT,12,FBA3C3BF551FFF7039F038ECACAF8A68,Honda Brio V MT,2.95 Lakh,,"28,000",2012,Mumbai,Andheri West,0,Mumbai (reg),1,1198,Hatchback,No Insurance,Dealer,0,187377,0,0,Petrol,Manual,,295000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_briored16_37551608971568_1608971595.jpg,/used-car-details/used-Honda-Brio-2011-2013-V-MT-cars-Mumbai_FBA3C3BF551FFF7039F038ECACAF8A68.htm,1006,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_briored16_37551608971568_1608971595.webp,0
2819174,Maruti,Maruti Swift 2011-2014,Maruti Swift 2011-2014 VXI,13,101F07E0889A388F3CBDE18E2E2C6A02,Maruti Swift VXI,3.5 Lakh,6.08-9.30 Lakh,"32,000",2011,Mumbai,Powai,0,Mumbai (reg),1,1197,Hatchback,Comprehensive,Dealer,0,192161,0,0,Petrol,Manual,,350000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2073226_1601162766.jpg,/used-car-details/used-Maruti-Swift-2011-2014-VXI-cars-Mumbai_101F07E0889A388F3CBDE18E2E2C6A02.htm,1782,Sep 27,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2073226_1601162766.webp,0
2796796,Hyundai,Hyundai EON,Hyundai EON Era Plus,11,7025F2714B13EE40CA109B223CB80C35,Hyundai EON Era Plus,3.09 Lakh,,"33,000",2018,Mumbai,Mulund West,0,Ambajogai (reg),1,814,Hatchback,No Insurance,Dealer,0,186039,0,18,Petrol,Manual,Not Informed,309000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.jpeg,/used-car-details/used-Hyundai-EON-Era-Plus-cars-Mumbai_7025F2714B13EE40CA109B223CB80C35.htm,1619,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_09_04at11_17211599626209_1599626408.webp,0
2908507,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 1.3 VXi,8,FF2E7F9D0E7441B8D20F13C06F78959F,Maruti Swift 1.3 VXi,2.75 Lakh,6.08-9.30 Lakh,"58,000",2011,Mumbai,Kandivali West,0,Navi Mumbai (reg),1,Not Available,Hatchback,No Insurance,Dealer,0,185060,0,0,Petrol,Manual,Not Informed,275000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.jpeg,/used-car-details/used-Maruti-Swift-2004-2011-1.3-VXi-cars-Mumbai_FF2E7F9D0E7441B8D20F13C06F78959F.htm,1538,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.webp,0
2920735,Maruti,Maruti Alto 2005-2010,Maruti Alto 2005-2010 LXi BSIII,8,072AD6266F37A49D033ADF69FD65E005,Maruti Alto LXi BSIII,1.45 Lakh,,"25,000",2010,Mumbai,Mazgaon,0,Mumbai (reg),1,796,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,145000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2136993_1608552420.jpg,/used-car-details/used-Maruti-Alto-2005-2010-LXi-BSIII-cars-Mumbai_072AD6266F37A49D033ADF69FD65E005.htm,663,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2136993_1608552420.webp,0
2819185,Fiat,Fiat Grande Punto,Fiat Grande Punto EVO 1.2 Active,12,2E392190496BDD4C00696F0E0A27E281,Fiat Grande Punto EVO 1.2 Active,1.5 Lakh,,"30,000",2010,Mumbai,Powai,0,Mumbai (reg),1,1172,Hatchback,No Insurance,Dealer,0,192161,0,160,Petrol,Manual,Not Informed,150000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2073235_1601163926.jpg,/used-car-details/used-Fiat-Grande-Punto-EVO-1.2-Active-cars-Mumbai_2E392190496BDD4C00696F0E0A27E281.htm,4425,Sep 27,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2073235_1601163926.webp,0
2940145,Maruti,Maruti Omni,Maruti Omni 8 Seater BSII,24,D5065F5EC76F900554ADBFF01819E1FC,Maruti Omni 8 Seater BSII,1.5 Lakh,,"21,638",2009,Mumbai,Antop Hill,0,Mumbai (reg),1,796,Minivans,Comprehensive,Dealer,0,187142,0,0,Petrol,Manual,,150000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150200_1609922123.jpg,/used-car-details/used-Maruti-Omni-8-Seater-BSII-cars-Mumbai_D5065F5EC76F900554ADBFF01819E1FC.htm,51,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150200_1609922123.webp,0
2935090,Maruti,Maruti Zen Estilo,Maruti Zen Estilo LXI BSIII,13,1413806CBFEA7B36F05546D4B5FC10DB,Maruti Zen Estilo LXI BSIII,1.55 Lakh,,"36,200",2008,Mumbai,Kandivali West,0,Mumbai (reg),1,998,Hatchback,Comprehensive,Dealer,0,198865,0,0,Petrol,Manual,,155000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2146928_1609584196.jpg,/used-car-details/used-Maruti-Zen-Estilo-LXI-BSIII-cars-Mumbai_1413806CBFEA7B36F05546D4B5FC10DB.htm,83,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2146928_1609584196.webp,0
2940354,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 ZXI ABS,12,740A4E03E8731E1C318BAC3E32637257,Maruti Swift ZXI ABS,2.8 Lakh,6.08-9.30 Lakh,"56,000",2011,Mumbai,Mazgaon,0,Mumbai (reg),2,1298,Hatchback,Comprehensive,Dealer,0,188495,0,0,Petrol,Manual,,280000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150386_1609930895.jpg,/used-car-details/used-Maruti-Swift-2004-2011-ZXI-ABS-cars-Mumbai_740A4E03E8731E1C318BAC3E32637257.htm,147,Jan 06,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150386_1609930895.webp,0
2908507,Maruti,Maruti Swift 2004-2011,Maruti Swift 2004-2011 1.3 VXi,8,FF2E7F9D0E7441B8D20F13C06F78959F,Maruti Swift 1.3 VXi,2.75 Lakh,6.08-9.30 Lakh,"58,000",2011,Mumbai,Kandivali West,0,Navi Mumbai (reg),1,Not Available,Hatchback,No Insurance,Dealer,0,185060,0,0,Petrol,Manual,Not Informed,275000,https://images10.gaadicdn.com/usedcar_image/320x240/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.jpeg,/used-car-details/used-Maruti-Swift-2004-2011-1.3-VXi-cars-Mumbai_FF2E7F9D0E7441B8D20F13C06F78959F.htm,1538,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/usedcar_whatsappimage2020_12_16at7_2128243_1608184114.webp,0
2933330,Volkswagen,Volkswagen Vento 2010-2013,Volkswagen Vento 2010-2013 Petrol Highline AT,11,4A0FB7FE39B56C1C1C84AA8BD807EBFD,Volkswagen Vento Petrol Highline AT,2.69 Lakh,10.62-15.99 Lakh,"59,000",2011,Mumbai,Powai,0,Mumbai (reg),1,1598,Sedans,Comprehensive,Dealer,0,214952,0,0,Petrol,Automatic,,269000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145701_1609428479.jpg,/used-car-details/used-Volkswagen-Vento-2010-2013-Petrol-Highline-AT-cars-Mumbai_4A0FB7FE39B56C1C1C84AA8BD807EBFD.htm,242,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2145701_1609428479.webp,0
2940647,Honda,Honda Brio 2011-2013,Honda Brio 2011-2013 S MT,14,B61834B26CF87CB98B1227ADDEA639E2,Honda Brio S MT,2.65 Lakh,,"38,000",2012,Mumbai,Andheri East,0,Mumbai (reg),1,1198,Hatchback,Comprehensive,Dealer,0,184786,0,0,Petrol,Manual,,265000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2150643_1609939827.jpg,/used-car-details/used-Honda-Brio-2011-2013-S-MT-cars-Mumbai_B61834B26CF87CB98B1227ADDEA639E2.htm,55,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2150643_1609939827.webp,0
2936455,Fiat,Fiat Linea 2007-2013,Fiat Linea 2007-2013 Emotion Pack (Diesel),19,C4056F498AE216DC5506F80118BAD163,Fiat Linea Emotion Pack (Diesel),2.01 Lakh,,"79,562",2011,Mumbai,Mira Road East,0,Mumbai (reg),2,1248,Sedans,No Insurance,Dealer,0,199619,0,0,Diesel,Manual,,201000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2147697_1609680382.jpg,/used-car-details/used-Fiat-Linea-2007-2013-Emotion-Pack-(Diesel)-cars-Mumbai_C4056F498AE216DC5506F80118BAD163.htm,113,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2147697_1609680382.webp,0
2933745,Honda,Honda Brio,Honda Brio 1.2 S MT,12,D76038266559B5C94DC604F45A292EC2,Honda Brio 1.2 S MT,2.75 Lakh,,"68,000",2014,Mumbai,Kandivali West,0,Mumbai (reg),2,1198,Hatchback,Comprehensive,Dealer,0,185385,0,0,Petrol,Manual,,275000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2145995_1609578749.jpg,/used-car-details/used-Honda-Brio-1.2-S-MT-cars-Mumbai_D76038266559B5C94DC604F45A292EC2.htm,204,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2145995_1609578749.webp,0
2937748,Honda,Honda City 2008-2011,Honda City 2008-2011 1.5 S MT,12,389456CC02782B40A442A6A67578DB85,Honda City 1.5 S MT,2.65 Lakh,12.90-16.99 Lakh,"79,852",2010,Mumbai,Antop Hill,0,Mumbai (reg),1,1497,Sedans,Third Party,Dealer,0,188339,0,0,Petrol,Manual,,265000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2148135_1609750568.jpg,/used-car-details/used-Honda-City-2008-2011-1.5-S-MT-cars-Mumbai_389456CC02782B40A442A6A67578DB85.htm,95,Jan 04,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2148135_1609750568.webp,0
2895922,Maruti,Maruti Ritz,Maruti Ritz VXi,22,A89E0B02444060E7459A9C8F2BDBF650,Maruti Ritz VXi,2.65 Lakh,,"23,000",2012,Mumbai,Borivali West,0,kalyan (reg),1,1197,Hatchback,Comprehensive,Dealer,0,181709,0,0,Petrol,Manual,,265000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2120250_1606900202.jpg,/used-car-details/used-Maruti-Ritz-VXi-cars-Mumbai_A89E0B02444060E7459A9C8F2BDBF650.htm,1338,Jan 03,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2120250_1606900202.webp,0
2942027,Hyundai,Hyundai EON,Hyundai EON Sportz,9,138E4BFA49330EC80E90FDE4B933E1E5,Hyundai EON Sportz,2.65 Lakh,,"25,000",2016,Mumbai,Sakinaka,0,Mumbai (reg),2,814,Hatchback,Third Party,Dealer,0,185340,0,0,Petrol,Manual,,265000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2151722_1610034307.jpg,/used-car-details/used-Hyundai-EON-Sportz-cars-Mumbai_138E4BFA49330EC80E90FDE4B933E1E5.htm,5,Jan 07,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2021/used_car_2151722_1610034307.webp,0
2921543,Hyundai,Hyundai i20 2009-2011,Hyundai i20 2009-2011 1.4 Asta (AT),4,8D001740DF742C9E2CAC97CA5987D2CE,Hyundai i20 1.4 Asta (AT),2.35 Lakh,8.09-13.45 Lakh,"61,000",2009,Mumbai,Vikhroli,0,Mumbai (reg),2,1396,Hatchback,Third Party,Dealer,0,205879,0,5,Petrol,Automatic,Not Informed,235000,https://images10.gaadicdn.com/usedcar_image/320x240/used_car_2137466_1608623627.jpg,/used-car-details/used-Hyundai-i20-2009-2011-1.4-Asta-(AT)-cars-Mumbai_8D001740DF742C9E2CAC97CA5987D2CE.htm,790,Dec 27,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/used_car_2137466_1608623627.webp,0
2930400,Honda,Honda Jazz 2018-2020,Honda Jazz 2018-2020 1.2 V i VTEC,8,CA87BC271B008FD064EDF626851BD52E,Honda Jazz 1.2 V i VTEC,6.25 Lakh,8.94-11.48 Lakh,"4,740",2018,Mumbai,Prabhadevi,0,Mumbai (reg),1,1199,Hatchback,Comprehensive,Dealer,0,208278,0,0,Petrol,Manual,,625000,https://images10.gaadicdn.com/usedcar_image/320x240/replace_img_5feaff7fc9b15_1609236351.png,/used-car-details/used-Honda-Jazz-2018-2020-1.2-V-i-VTEC-cars-Mumbai_CA87BC271B008FD064EDF626851BD52E.htm,294,Jan 02,0,https://images10.gaadicdn.com/usedcar_image/320x240webp/2020/replace_img_5feaff7fc9b15_1609236351.webp,0
